,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
68,68,0.3696969696969697,2023-08-23 17:29:25.512937,2023-08-23 17:29:25.984084,0 days 00:00:00.471147,0.14565905287073114,,,gblinear,XGBoost,0.9977593075849511,,,,,,,1.9832424884616585e-08,,,,,,,,,,,,,,,,,,,,0.333087552973358,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
69,69,0.7333333333333334,2023-08-23 17:29:25.622340,2023-08-23 17:29:26.852606,0 days 00:00:01.230266,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
70,70,0.6980255516840882,2023-08-23 17:29:25.840575,2023-08-23 17:29:27.135620,0 days 00:00:01.295045,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
71,71,0.6728564180618974,2023-08-23 17:29:26.049133,2023-08-23 17:29:27.061018,0 days 00:00:01.011885,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,30.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
72,72,0.7743589743589745,2023-08-23 17:29:26.059676,2023-08-23 17:29:27.198543,0 days 00:00:01.138867,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,30.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
73,73,0.6638515274736733,2023-08-23 17:29:26.409596,2023-08-23 17:29:27.681617,0 days 00:00:01.272021,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
74,74,0.7327027860594222,2023-08-23 17:29:26.525924,2023-08-23 17:29:27.948068,0 days 00:00:01.422144,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,28.0,13.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
75,75,0.711319008944176,2023-08-23 17:29:26.918126,2023-08-23 17:29:28.183950,0 days 00:00:01.265824,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,27.0,11.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
76,76,0.3696969696969697,2023-08-23 17:29:27.122547,2023-08-23 17:29:27.484185,0 days 00:00:00.361638,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.454098784194223,rbf,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
77,77,0.3696969696969697,2023-08-23 17:29:27.192705,2023-08-23 17:29:27.374756,0 days 00:00:00.182051,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.655683724915076,poly,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
78,78,0.6976441102756892,2023-08-23 17:29:27.280486,2023-08-23 17:29:28.427241,0 days 00:00:01.146755,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,24.0,11.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
