,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
53,53,0.5088616011136736,2023-08-23 14:40:35.300173,2023-08-23 14:40:35.893192,0 days 00:00:00.593019,,,,,DecisionTreeClassifier,,entropy,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
54,54,0.597000090358724,2023-08-23 14:40:35.987708,2023-08-23 14:40:37.590841,0 days 00:00:01.603133,,0.5,3.0,,LightGBM,,,,,0.8,,,,0.0006586329831583741,0.06115062411574164,,80.0,,,,,,,,,,245.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
55,55,0.5758440323347598,2023-08-23 14:40:37.665791,2023-08-23 14:40:44.443805,0 days 00:00:06.778014,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,93.0,21.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
56,56,0.5767554491940791,2023-08-23 14:40:44.588465,2023-08-23 14:40:45.871506,0 days 00:00:01.283041,,0.4,1.0,,LightGBM,,,,,0.7000000000000001,,,,0.04825064021888149,0.00046513020131647,,60.0,,,,,,,,,,209.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
57,57,0.564843811472185,2023-08-23 14:40:45.943824,2023-08-23 14:40:46.643884,0 days 00:00:00.700060,0.48679974447293084,,,dart,XGBoost,0.9184443753199081,,,0.13434706588865827,,2.8471586849931172e-08,lossguide,0.5110323469908249,,,9.0,,3.0,,,,,,,,tree,,4.087660631846186e-08,,,weighted,0.7566693628337199,0.4450276647254977,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
58,58,0.5806949846838889,2023-08-23 14:40:46.754494,2023-08-23 14:40:48.300288,0 days 00:00:01.545794,,0.6000000000000001,1.0,,LightGBM,,,,,0.8,,,,0.5568537255917474,0.0018681876614862454,,90.0,,,,,,,,,,98.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
59,59,0.5952075277033291,2023-08-23 14:40:48.410046,2023-08-23 14:40:49.508782,0 days 00:00:01.098736,,0.5,1.0,,LightGBM,,,,,0.5,,,,2.1016393159679664e-07,0.0061795881920120735,,90.0,,,,,,,,,,89.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
60,60,0.6020219213410702,2023-08-23 14:40:49.566605,2023-08-23 14:40:51.081346,0 days 00:00:01.514741,,0.6000000000000001,1.0,,LightGBM,,,,,0.6000000000000001,,,,0.0005029237046407441,0.0007728782196246172,,70.0,,,,,,,,,,228.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
61,61,0.6005805694521648,2023-08-23 14:40:51.145090,2023-08-23 14:40:52.635228,0 days 00:00:01.490138,,0.6000000000000001,1.0,,LightGBM,,,,,0.6000000000000001,,,,0.0012589275990772266,0.00024986966826990773,,70.0,,,,,,,,,,232.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
62,62,0.488954800111542,2023-08-23 14:40:52.089217,2023-08-23 14:40:53.145817,0 days 00:00:01.056600,,,,,DecisionTreeClassifier,,log_loss,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
